name,grade,rarity,team,year,month,position,battingHand,throwHand,pitchingType,power,movement,longHitSuppression,homeRunSuppression,control,stuff,pitchLimit,runnerControl,defense,enhancedSkill,skill,synergy
김도규,SEA,1,lotte,[2024],0,"[""RP""]",R,R,O,1024,229,116,142,114,133,19,16,255,투혼투지,"라이징 무브먼트, 슬라이더, 스토퍼","2024, 롯데 자이언츠, 시즌, 안산공고 출신"
오문현,SEA,1,sammi,[1984],0,"[""RP""]",R,R,U,1023,292,48,95,170,79,38,10,291,1984 삼미 슈퍼스타즈,"플라이볼피쳐, 롱맨, 맞춰잡기, VS 우타, 스토퍼","1984, 삼청태현, 시즌, 영남대 출신, 실업야구 출신, 대건고 출신, 고춧가루 부대"
강블젝,SEA,1,haitai,[1990],0,"[""RP""]",L,L,O,1023,251,81,60,202,89,36,10,294,꿈을 심는 해태! 용맹스런 타이거즈!,"롱맨, VS 좌타, 더티 무브먼트, 맞춰잡기, 스토퍼","1990, 해태/KIA, 시즌, 순천상고 출신"
윤규진,SEA,1,hanwha,[2003],0,"[""RP""]",R,R,O,1023,182,140,129,152,114,23,15,268,새로운 한화! 막강 이글스!,"VS 좌타, 스토퍼","2003, 빙그레/한화, 시즌, 안정진, 대전고 출신"
이동학,SEA,1,nexen,[2010],0,"[""RP""]",R,R,O,1023,227,59,150,147,122,32,18,268,Go for the Championship!,"주자 억제, 맞춰잡기, 그라운드볼러, 정면승부, 셋 포지션, VS 우타, 스토퍼","2010, 히어로즈, 시즌, 마산고 출신, 고춧가루 부대"
진해수,SEA,1,kia,[2009],0,"[""RP""]",L,L,O,1023,235,106,137,117,132,22,14,260,Team & Fan First! Go Go V10,"로케이션, 스토퍼","2009, 해태/KIA, 시즌, 부경고 출신"
윤경영,SEA,1,hanwha,[2004],0,"[""RP""]",R,R,O,1023,240,106,137,124,115,26,14,261,V2! OUR DREAMS ARE THE SAME!,"VS 좌타, 스토퍼","2004, 빙그레/한화, 시즌, 대전고 출신, 동의대 출신, 고춧가루 부대"
이길환,SEA,1,pacific,[1990],0,"[""RP""]",R,R,S,1023,235,109,82,165,90,44,19,279,1990 태평양 돌핀스,"롱맨, 셋 포지션, 스토퍼","1990, 삼청태현, 시즌, 트레이드, 연세대 출신, 선린인터넷고 출신, 고춧가루 부대"
강컬로,SEA,1,ob,[1989],0,"[""RP""]",R,R,O,1023,234,124,125,116,113,38,14,259,1989 OB 베어스,"셋 포지션, 스토퍼","1989, OB/두산, 시즌, 청원고 출신, 고춧가루 부대"
김광수,SEA,1,hanwha,[2011],0,"[""RP""]",R,R,O,1023,247,99,133,118,124,21,8,273,EAGLES! Fly High!,"타자 집중, 원포인터","2011, 빙그레/한화, 시즌, 인천고 출신, 트레이드, 동명이인37, 고춧가루 부대"
김규연,SEA,1,hanwha,[2022],0,"[""RP""]",R,R,O,1023,250,101,129,102,134,24,16,267,OUR TIME HAS COME : 2022,"스플리터, VS 우타, 스토퍼","2022, 빙그레/한화, 시즌, 공주고 출신, 고춧가루 부대"
이젝로,SEA,1,nexen,[2012],0,"[""RP""]",L,R,U,1023,235,121,137,112,132,15,17,254,Go for the Championship!,"주자 억제, 플라이볼피쳐, 로케이션, 셋 포지션, 묵직함, VS 좌타, 스토퍼","2012, 히어로즈, 시즌, 청주고 출신, 고춧가루 부대"
김진수,SEA,1,lg,[2021],0,"[""RP""]",R,R,O,1023,231,105,137,138,131,11,16,254,끝까지 TWINS!,"플라이볼피쳐, 타자 집중, 로케이션, 라이징 무브먼트, 묵직함, 스토퍼","2021, MBC/LG, 시즌, 군산상고 출신, 중앙대 출신, 동명이인60"
김창훈,SEA,1,lotte,[2023],0,"[""RP""]",R,R,O,1023,213,114,142,138,123,20,18,255,THE POWER OF ONE,"주자 억제, 맞춰잡기, 위기관리, 로케이션, 슬라이더, VS 우타, 스토퍼","2023, 롯데 자이언츠, 시즌, 경남고 출신, 동명이인59"
김태훈,SEA,1,nexen,[2014],0,"[""RP""]",R,R,O,1023,243,114,129,114,120,27,18,258,GoForTheChampionship,"주자 억제, 스토퍼","2014, 히어로즈, 시즌, 부경고 출신, 동명이인13"
김경진,SEA,1,sbw,[1998],0,"[""RP""]",R,R,S,1023,229,121,142,113,133,12,18,255,1998 쌍방울 레이더스,"타자 집중, VS 우타, 스토퍼","1998, 쌍방울 레이더스, 시즌, 신일고 출신, 경희대 출신, 고춧가루 부대"
민태호,SEA,1,nexen,[2008],0,"[""RP""]",L,L,O,1023,227,122,146,113,125,18,14,258,Go for the Championship!,"로케이션, 스토퍼","2008, 히어로즈, 시즌, 중앙고 출신, 고춧가루 부대"
박정진,SEA,1,hanwha,[2009],0,"[""RP""]",L,L,O,1023,229,132,137,102,132,12,15,264,"어기영차! 한화, 으랏차차! 이글스","타자 집중, 스플리터, VS 우타, 스토퍼","2009, 빙그레/한화, 시즌, 안정진, 1차 지명, 살려조2 (투혼), 세광고 출신, 연세대 출신, 고춧가루 부대"
박인젝,SEA,1,samsung,[2022],0,"[""RP""]",R,R,O,1023,232,132,125,119,124,15,18,258,ONE TEAM! ONE BODY!! 渾然1體,"주자 억제, VS 우타, 스토퍼","2022, 삼성 라이온즈, 시즌, 휘문고 출신, 봉황대기 MVP"
박준표,SEA,1,kia,[2022],0,"[""RP""]",R,R,U,1023,235,135,112,124,114,12,18,273,포효하라 Always KIA TIGERS,"맞춰잡기, 커브, 로케이션, 원포인터, 투피치","2022, 해태/KIA, 시즌, 중앙고 출신, 박전문"
윤동배,SEA,1,lotte,[1993],0,"[""RP""]",R,R,O,1023,219,98,137,134,122,45,14,254,꿈과 희망을 주는 롯데 자이언츠,"VS 우타, 스토퍼","1993, 롯데 자이언츠, 시즌, 형제7, 경남고 출신, 동아대 출신, 고춧가루 부대"
윤성빈,SEA,1,lotte,[2021],0,"[""RP""]",R,R,O,1023,229,116,133,130,125,21,17,252,Time to WIN,"주자 억제, 파이어볼러, 스플리터, 묵직함, 투피치, VS 우타, 와일드씽, 스토퍼","2021, 롯데 자이언츠, 시즌, 1차 지명, 부산고 출신, 고춧가루 부대"
윤인터,SEA,1,kia,[2007],0,"[""RP""]",R,R,O,1023,206,126,142,120,129,30,14,256,All for one! V10 Tigers!,"타자 집중, 스토퍼","2007, 해태/KIA, 시즌, 인천고 출신, 건국대 출신, 고춧가루 부대"
이컬인,SEA,1,kia,[2021],0,"[""RP""]",R,R,O,1023,239,156,95,83,137,19,18,276,Always KIA TIGERS,"주자 억제, 파이어볼러, 플라이볼피쳐, 셋 포지션, VS 좌타, 와일드씽, 스토퍼","2021, 해태/KIA, 시즌, 휘문고 출신, 강릉영동대 출신, 고춧가루 부대"
이원재,SEA,1,doosan,[2023],0,"[""SP""]",L,L,O,1023,222,111,133,128,126,34,17,252,TEAM DOOSAN! 2023,"주자 억제, 라이징 무브먼트, 셋 포지션, 투피치, VS 좌타","2023, OB/두산, 시즌, 경남고 출신"
이형범,SEA,1,nc,[2013],0,"[""RP""]",R,R,O,1023,200,126,125,131,124,43,18,256,거침없이 가자,"주자 억제, 셋 포지션, 투피치, VS 좌타, 스토퍼","2013, NC 다이노스, 시즌, 화순고 출신, 고춧가루 부대"
임기영,SEA,1,hanwha,[2014],0,"[""RP""]",R,R,U,1023,200,109,82,162,138,32,22,278,독수리여 깨어나라!,"주자 억제, 롱맨, 스토퍼","2014, 빙그레/한화, 시즌, 경북고 출신, 고춧가루 부대"
최업젝,SEA,1,sk,[2011],0,"[""RP""]",R,R,U,1023,221,116,137,134,130,15,17,253,Do dream! Let’s go V4!,"주자 억제, 스토퍼","2011, SK/SSG, 시즌, 중앙고 출신, 성균관대 출신"
임블터,SEA,1,kia,[2015],0,"[""RP""]",L,L,O,1023,222,85,146,130,144,17,15,264,All New KIA TIGERS!!!,"커브, 타자 집중, 로케이션, 원포인터","2015, 해태/KIA, 시즌, 개성고 출신, 경성대 출신"
전사민,SEA,1,nc,[2023],0,"[""RP""]",R,R,O,1023,202,148,150,84,119,33,20,267,"거침없이 가자, WE'RE GAME Changers","주자 억제, 로케이션, 롱맨, VS 우타, 스토퍼","2023, NC 다이노스, 시즌"
정재훈,SEA,1,doosan,[2003],0,"[""RP""]",R,R,O,1023,239,121,125,121,132,13,17,255,승리-감동의 두산 베어스!,"주자 억제, 셋 포지션, VS 좌타, 스토퍼","2003, OB/두산, 시즌, 휘문고 출신, 성균관대 출신, 동명이인46, 고춧가루 부대"
차정민,SEA,1,kia,[2010],0,"[""RP""]",R,R,S,1023,227,118,137,131,128,13,16,253,Team & Fan First! Go Go V11,"타자 집중, 로케이션, 묵직함, 스토퍼","2010, 해태/KIA, 시즌, 개성고 출신, 동아대 출신"
하창우,SEA,1,ob,[1991],0,"[""RP""]",R,R,O,1023,229,125,142,105,121,25,11,265,1991 OB 베어스,"VS 좌타, 스토퍼","1991, OB/두산, 시즌, 충암고 출신, 고춧가루 부대"
홍건희,SEA,1,kia,[2011],0,"[""RP""]",R,R,O,1023,224,109,146,124,126,19,18,257,New Challenge! Let's Go V11!,"주자 억제, 셋 포지션, 스토퍼","2011, 해태/KIA, 시즌, 화순고 출신"
신철인,SEA,1,hyundai,[2005],0,"[""RP""]",R,R,O,1023,224,116,137,136,129,11,17,253,"멋진 승리, 끝없는 도전!","주자 억제, 스토퍼","2005, 삼청태현, 시즌, 투수왕국, 경동고 출신, 고춧가루 부대"
진해수,SEA,1,kia,[2008],0,"[""RP""]",L,L,O,1023,234,114,159,99,129,10,12,266,New Start! KIA Tigers! Go V10!,"타자 집중, 로케이션, 투피치, VS 우타, 스토퍼","2008, 해태/KIA, 시즌, 부경고 출신, 고춧가루 부대"
박명환,SEA,1,nc,[2014],0,"[""RP""]",R,R,O,1023,229,122,129,101,140,27,18,257,동반질주,"주자 억제, 라이징 무브먼트, VS 좌타, 스토퍼","2014, NC 다이노스, 시즌, 거액 계약 (투수), 충암고 출신, 봉황대기 MVP, 통산 100승 클럽, 통산 1000탈삼진 클럽, 통산 1500이닝 클럽"
노상수,SEA,1,lotte,[1986],0,"[""SP""]",R,R,S,1023,229,98,103,141,107,56,12,277,1986 롯데 자이언츠,셋 포지션,"1986, 롯데 자이언츠, 시즌, 개성고 출신, 고려대 출신, 고춧가루 부대"
임선동,SEA,1,hyundai,[2005],0,"[""SP""]",R,R,O,1023,214,110,137,131,128,34,16,253,"멋진 승리, 끝없는 도전!",VS 우타,"2005, 삼청태현, 시즌, 거액 계약 (투수), 1차 지명, 투수왕국, 전설의 92학번, 휘문고 출신, 트레이드, 연세대 출신, 실업야구 출신, 고춧가루 부대"
변컬블,SEA,1,doosan,[2018],0,"[""RP""]",R,R,U,1023,232,96,125,139,132,20,18,261,위닝팀 2018,"주자 억제, 원포인터, 라이징 무브먼트, 셋 포지션","2018, OB/두산, 시즌, 황금사자기 MVP, 충암고 출신"
김렉인,SEA,1,doosan,[2024],0,"[""RP""]",L,R,O,1023,232,111,137,125,125,23,16,254,247 TEAM DOOSAN,"맞춰잡기, 타자 집중, 더티 무브먼트, 묵직함, 스토퍼","2024, OB/두산, 시즌, 청주고 출신"
김명신,SEA,1,doosan,[2024],0,"[""RP""]",R,R,O,1023,148,144,90,185,140,19,11,286,247 TEAM DOOSAN,"플라이볼피쳐, 로케이션, 원포인터","2024, OB/두산, 시즌, 경북고 출신, 경성대 출신"
송은범,SEA,1,hanwha,[2015],0,"[""SP""]",R,R,O,1022,210,92,125,115,133,64,1,282,불꽃 한화! 투혼 이글스!,"타자 집중, 맞춰잡기","시즌, 빙그레/한화, 2015, 동산고 출신, FA, 1차 지명"
김상현,SEA,1,lotte,[1997],0,"[""RP""]",R,R,O,1022,202,88,137,157,110,28,12,288,무서운 젊은 거인! 완벽한 V3 롯데!,"롱맨, 위기관리, 맞춰잡기, 스토퍼","1997, 롯데 자이언츠, 시즌, 경남고 출신, 동명이인24, 동아대 출신, 고춧가루 부대"
감사용,SEA,1,chungbo,[1985],0,"[""RP""]",L,L,O,1022,221,34,82,191,145,43,13,293,1985 청보 핀토스,"롱맨, 더티 무브먼트, 스토퍼","1985, 삼청태현, 시즌, 마산고 출신, 고춧가루 부대"
김민규,SEA,1,doosan,[2023],0,"[""RP""]",R,L,O,1022,247,95,150,100,134,21,16,259,TEAM DOOSAN! 2023,"플라이볼피쳐, 투피치, VS 우타, 스토퍼","2023, OB/두산, 시즌, 휘문고 출신, 동명이인74"
김지용,SEA,1,lg,[2020],0,"[""RP""]",R,R,O,1022,227,113,125,133,134,18,17,255,무적 LG,"주자 억제, 로케이션, 셋 포지션, 투피치, VS 좌타, 스토퍼","2020, MBC/LG, 시즌, 중앙고 출신, 강릉영동대 출신"
김로이,SEA,1,lg,[1992],0,"[""RP""]",R,R,O,1022,179,119,167,132,95,35,18,277,1992 LG 트윈스,"주자 억제, 롱맨, 셋 포지션, 스토퍼","1992, MBC/LG, 시즌, 경기고 출신, 고춧가루 부대"
유트이,SEA,1,kia,[2016],0,"[""RP""]",L,L,O,1022,227,116,125,114,124,46,17,253,동행 2016,"주자 억제, 플라이볼피쳐, 묵직함, 투피치, 스토퍼","2016, 해태/KIA, 시즌, 거액 계약 (투수), 1차 지명, 황금사자기 MVP, 광주일고 출신, 트레이드"
김성준,SEA,1,lg,[1992],0,"[""RP""]",R,R,O,1022,224,116,137,130,125,21,17,252,1992 LG 트윈스,"주자 억제, VS 우타, 스토퍼","1992, MBC/LG, 시즌, 경동고 출신, 고춧가루 부대"
박승민,SEA,1,hyundai,[2000],0,"[""RP""]",R,R,S,1022,232,132,129,110,129,20,13,257,막강 현대! 최강 유니콘스!,"VS 우타, 스토퍼","2000, 삼청태현, 시즌, 서울고 출신, 경희대 출신"
유승철,SEA,1,kia,[2019],0,"[""RP""]",S,R,O,1022,234,124,103,125,139,26,16,255,도전 2019,"라이징 무브먼트, 투피치, 스토퍼","2019, 해태/KIA, 시즌, 1차 지명, 순천효천고 출신"
유혜정,SEA,1,hanwha,[2004],0,"[""RP""]",R,R,O,1022,221,100,125,135,130,40,16,255,V2! OUR DREAMS ARE THE SAME!,"VS 좌타, 스토퍼","2004, 빙그레/한화, 시즌, 포항제철고 출신, 고춧가루 부대"
윤컬에,SEA,1,kiwoom,[2023],0,"[""RP""]",L,L,O,1022,182,112,150,150,113,20,19,276,함께 더 높게,"주자 억제, 셋 포지션, 스토퍼","2023, 히어로즈, 시즌, 부산고 출신, 고춧가루 부대"
윤형배,SEA,1,sbw,[1999],0,"[""RP""]",R,R,O,1022,194,122,154,126,109,30,16,271,다시 뛰자! 쌍방울!,"셋 포지션, 스토퍼","1999, 쌍방울 레이더스, 시즌, 형제7, 경남고 출신, 트레이드, 경성대 출신, 고춧가루 부대"
이보근,SEA,1,nexen,[2008],0,"[""RP""]",R,R,O,1022,211,103,150,118,138,32,11,259,Go for the Championship!,"VS 좌타, 스토퍼","2008, 히어로즈, 시즌, 현대의 유산2, 서울고 출신, 고춧가루 부대"
임스인,SEA,1,doosan,[2013],0,"[""RP""]",R,R,O,1022,239,65,142,121,148,28,14,265,HustleDooGo!봐라2013!,"로케이션, 스토퍼","2013, OB/두산, 시즌, 1차 지명, 서울고 출신, KILL 라인"
이재우,SEA,1,doosan,[2001],0,"[""RP""]",R,R,O,1022,237,105,112,134,120,40,16,258,승리의 두산 베어스! 팬과 함께 V3!,"VS 우타, 스토퍼","2001, OB/두산, 시즌, 휘문고 출신, KILL 라인, 제주국제대 출신"
이종혁,SEA,1,kt,[2019],0,"[""RP""]",R,R,O,1022,229,103,142,129,130,20,13,256,비상2019,"위기관리, 커브, 타자 집중, 로케이션, 싱커, VS 우타, 스토퍼","2019, KT 위즈, 시즌, 대구고 출신"
장시환,SEA,1,nexen,[2009],0,"[""RP""]",R,R,O,1022,208,116,142,114,121,50,16,255,Go for the Championship!,"VS 우타, 스토퍼","2009, 히어로즈, 시즌, 북일고 출신, 고춧가루 부대"
정윤수,SEA,1,samsung,[1993],0,"[""RP""]",L,L,O,1022,229,105,137,132,127,19,19,254,1993 삼성 라이온즈,"셋 포지션, 스토퍼","1993, 삼성 라이온즈, 시즌, 1차 지명, 포항제철고 출신, 경남대 출신, 실업야구 출신"
조젝프,SEA,1,ssg,[2022],0,"[""RP""]",R,R,O,1022,239,154,133,51,143,15,15,272,"NO LIMITS, AMAZING LANDERS","파이어볼러, 원포인터, 슬라이더, 투피치, 와일드씽","2022, SK/SSG, 시즌, 광주일고 출신"
한두솔,SEA,1,ssg,[2023],0,"[""RP""]",L,L,O,1022,229,109,133,126,132,25,16,252,"NO LIMITS, AMAZING LANDERS","플라이볼피쳐, 로케이션, 라이징 무브먼트, 투피치, VS 좌타, 스토퍼","2023, SK/SSG, 시즌, 광주일고 출신"
황기선,SEA,1,ob,[1987],0,"[""RP""]",R,R,S,1022,221,105,137,137,134,18,17,253,1987 OB 베어스,"주자 억제, 스토퍼","1987, OB/두산, 시즌, 트레이드, 실업야구 출신"
송진우,SEA,1,hanwha,[2009],0,"[""RP""]",L,L,O,1022,250,114,116,123,133,11,16,259,"어기영차! 한화, 으랏차차! 이글스","로케이션, 투피치, 스토퍼","2009, 빙그레/한화, 시즌, 거액 계약 (투수), 1차 지명, 세광고 출신, 동국대 출신, 실업야구 출신, FA, 고춧가루 부대, 통산 500경기 클럽, 통산 100승-100패 클럽, 통산 100세이브 클럽, 통산 1000탈삼진 클럽, 통산 1500이닝 클럽"
조에업,SEA,1,doosan,[2021],0,"[""RP""]",R,R,O,1022,210,116,142,114,119,42,18,261,두산 2021,"주자 억제, 셋 포지션, 스토퍼","2021, OB/두산, 시즌, 마산용마고 출신"
신윤호,SEA,1,sk,[2014],0,"[""SP""]",R,R,O,1022,218,113,129,131,125,39,14,253,Touch Wyverns! Go V4!,"맞춰잡기, 커브, 팔색조, 타자 집중, VS 좌타, VS 우타","2014, SK/SSG, 시즌, 충암고 출신"
변컬블,SEA,1,kia,[2021],0,"[""RP""]",R,R,U,1022,224,116,133,123,126,31,17,252,Always KIA TIGERS,"주자 억제, 묵직함, 투피치, 스토퍼","2021, 해태/KIA, 시즌, 황금사자기 MVP, 충암고 출신, 2차 드래프트, 고춧가루 부대"
성동현,SEA,1,lg,[2024],0,"[""RP""]",R,R,O,1022,235,118,137,118,127,17,17,253,"승리를 향해, 하나의 트윈스!","파이어볼러, 더티 무브먼트, 묵직함, 스토퍼, VS 우타","2024, MBC/LG, 시즌, 장충고 출신"
정대훈,SEA,1,hanwha,[2015],0,"[""RP""]",R,R,U,1021,218,112,137,145,91,12,16,290,불꽃 한화! 투혼 이글스!,"위기관리, 원포인터, 믿을맨, 맞춰잡기","2015, 빙그레/한화, 시즌, 동의대 출신, 부경고 출신"
최이컬,SEA,1,hanwha,[2014],0,"[""RP""]",R,R,O,1021,240,135,112,41,143,24,19,307,독수리여 깨어나라!,"롱맨, 위기관리, 셋 포지션, 스토퍼","2014, 빙그레/한화, 시즌, 개성고 출신, 동아대 출신, 고춧가루 부대"
이재영,SEA,1,doosan,[2008],0,"[""RP""]",R,R,O,1021,239,101,107,139,121,25,17,272,2008 Jump! Hustle Doo!,"라이징 무브먼트, VS 좌타, 플라이볼피쳐, 와일드씽, 더티 무브먼트, 파이어볼러, 위기관리, 스토퍼","2008, OB/두산, 시즌, 1차 지명, 선린인터넷고 출신, 영남대 출신"
조스젝,SEA,1,haitai,[1987],0,"[""RP""]",L,L,O,1021,171,128,103,163,99,48,22,287,꿈을 심는 해태! 용맹스런 타이거즈!,"롱맨, 그라운드볼러, 더티 무브먼트, 스토퍼","1987, 해태/KIA, 시즌, 1차 지명, 군산상고 출신, 원광대 출신"
이컬에,SEA,1,lg,[2023],0,"[""RP""]",L,L,O,1021,218,106,154,109,121,29,20,264,무적 LG! 끝까지 TWINS!,"주자 억제, 체인지업, 로케이션, 스토퍼","2023, MBC/LG, 시즌, 부산고 출신"
김로컬,SEA,1,sbw,[1997],0,"[""RP""]",R,R,U,1021,227,113,120,135,131,21,18,256,"폭풍질주, 정상돌격","VS 좌타, 스토퍼","1997, 쌍방울 레이더스, 시즌, 배명고 출신, 성균관대 출신"
김홍집,SEA,1,hyundai,[1996],0,"[""RP""]",L,L,O,1021,247,111,129,122,123,12,18,259,막강 현대! 최강 유니콘스!,"주자 억제, 셋 포지션, VS 좌타, 스토퍼","1996, 삼청태현, 시즌, 거액 계약 (투수), 1차 지명, 인천고 출신, 단국대 출신"
노경은,SEA,1,doosan,[2010],0,"[""RP""]",R,R,O,1021,203,93,137,143,135,31,18,261,All In V4! Hustle Doo 2010!,"주자 억제, 셋 포지션, VS 우타, 스토퍼","2010, OB/두산, 시즌, 1차 지명, 성남고 출신"
박근홍,SEA,1,samsung,[2017],0,"[""RP""]",L,L,O,1021,248,140,133,57,146,13,18,266,프라이드,"주자 억제, 팔색조, 그라운드볼러, 더티 무브먼트, 원포인터, 셋 포지션, VS 좌타","2017, 삼성 라이온즈, 시즌, 부산고 출신, 이영민 타격상, 2차 드래프트, 고춧가루 부대"
박창현,SEA,1,sbw,[1998],0,"[""RP""]",L,L,O,1021,221,118,137,137,126,11,17,254,1998 쌍방울 레이더스,"주자 억제, 컨트롤러, 셋 포지션, VS 우타, 스토퍼","1998, 쌍방울 레이더스, 시즌, 동산고 출신, 경남대 출신, 고춧가루 부대"
배민서,SEA,1,nc,[2020],0,"[""RP""]",R,R,U,1021,237,116,95,142,130,19,16,266,스트롱거 투게더,"그라운드볼러, 원포인터, 셋 포지션, 슬라이더, VS 우타","2020, NC 다이노스, 시즌, 대구상원고 출신"
김젝인,SEA,1,nexen,[2010],0,"[""RP""]",R,R,O,1021,222,114,133,121,129,30,13,259,Go for the Championship!,"체인지업, 라이징 무브먼트, VS 좌타, 스토퍼","2010, 히어로즈, 시즌, 1차 지명, 광주진흥고 출신, 고춧가루 부대"
손영민,SEA,1,kia,[2006],0,"[""RP""]",R,R,U,1021,231,118,137,118,126,20,17,254,신화창조! 도전 2006! 최강 KIA,"주자 억제, VS 우타, 스토퍼","2006, 해태/KIA, 시즌, 청주기계공고 출신"
양지율,SEA,1,kiwoom,[2023],0,"[""RP""]",R,R,O,1021,224,116,133,123,130,26,17,252,함께 더 높게,"주자 억제, 플라이볼피쳐, 로케이션, 묵직함, 스토퍼","2023, 히어로즈, 시즌, 장충고 출신, 고춧가루 부대"
양컬로,SEA,1,haitai,[1994],0,"[""RP""]",R,R,O,1021,231,108,116,137,122,36,17,254,꿈을 심는 해태! 용맹스런 타이거즈!,"주자 억제, 셋 포지션, VS 좌타, 스토퍼","1994, 해태/KIA, 시즌, 광주진흥고 출신"
윤정현,SEA,1,kiwoom,[2019],0,"[""RP""]",L,L,O,1021,224,118,137,128,130,14,17,253,뉴 히어로즈,"주자 억제, 플라이볼피쳐, 로케이션, 셋 포지션, 묵직함, 투피치, VS 좌타, 스토퍼","2019, 히어로즈, 시즌, 세광고 출신"
윤희상,SEA,1,sk,[2005],0,"[""SP""]",R,R,O,1021,219,108,125,130,125,44,17,253,구도 100년! 챔피언 원년! 인천 SK!,"주자 억제, 셋 포지션, VS 좌타","2005, SK/SSG, 시즌, 선린인터넷고 출신"
