name,grade,rarity,team,year,month,position,battingHand,throwHand,pitchingType,power,contact,gapPower,homeRunPower,plateDiscipline,strikeoutAvoidance,stealing,baseRunning,defense,enhancedSkill,skill,synergy,multiPosition
양의지,SEA,1,doosan,[2007],0,"[""C""]",R,R,O,1024,225,85,43,89,110,24,66,382,스피두! 파워두! 허슬두!,"번트, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2007, OB/두산, 시즌, 87베어스, 배터리1, 황금세대 1987, 광주진흥고 출신",
백로블,SEA,1,kia,[2018],0,"[""C""]",R,R,O,1024,242,80,38,103,98,22,54,387,동행 2018,"선구안, 타격 전략, 8번, 하위타선, VS 우투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2018, 해태/KIA, 시즌, 장충고 출신",
오재일,SEA,1,nexen,[2011],0,"[""B1""]",L,L,O,1024,227,92,43,109,103,27,69,354,Go for the Championship!,"7번, 하위타선, VS 좌투","2011, 히어로즈, 시즌, 현대의 유산1, 야탑고 출신, 고춧가루 부대",
윤재국,SEA,1,hanwha,[2009],0,"[""LF""]",L,L,O,1024,229,106,38,94,105,24,62,366,"어기영차! 한화, 으랏차차! 이글스","적극성, 변화구 공략, 작전 수행, VS 언더, 변칙타순","2009, 빙그레/한화, 시즌, 인천고 출신, 트레이드, 경남대 출신, 고춧가루 부대",
이대수,SEA,1,sk,[2005],0,"[""B3""]",R,R,O,1024,221,103,38,96,87,24,64,391,구도 100년! 챔피언 원년! 인천 SK!,"작전 수행, VS 언더, 변칙타순","2005, SK/SSG, 시즌, 군산상고 출신",
정렉컬,SEA,1,hanwha,[2006],0,"[""C""]",R,R,O,1024,225,85,43,89,110,24,66,382,More More More Fighting Eagles!,"번트, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2006, 빙그레/한화, 시즌, 청주기계공고 출신",
최터스,SEA,1,lg,[2012],0,"[""B1""]",R,R,O,1024,238,95,34,84,122,24,71,356,앞서 준비해 제대로 실행하자,"적극성, 배드볼히터, VS 언더, 변칙타순","2012, MBC/LG, 시즌, 설악고 출신, 고춧가루 부대",
허로터,SEA,1,lg,[1998],0,"[""B1""]",L,L,O,1024,261,87,51,81,139,20,48,337,도전과 변화! 질주하는 무적LG!,"번트, 변칙타순","1998, MBC/LG, 시즌, 부산공고 출신, 트레이드, 경성대 출신",
지프컬,SEA,1,lotte,[2020],0,"[""C""]",R,R,O,1024,227,82,43,95,103,24,67,383,드라이브 투 윈,"선구안, 타격 전략, 6번, 변화구 공략, 직구 공략, 공격형 포수, 하위타선, VS 좌투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2020, 롯데 자이언츠, 시즌, 청주고 출신, 트레이드",
최동창,SEA,1,ob,[1986],0,"[""RF""]",R,R,O,1024,224,85,43,94,112,24,105,337,1986 OB 베어스,"선구안, 9번, 작전 수행, 하위타선","1986, OB/두산, 시즌, 세광고 출신, 성균관대 출신",
이흥련,SEA,1,doosan,[2020],0,"[""C""]",R,R,O,1024,224,85,43,89,111,24,66,382,두산 2020,"적극성, 7번, 하위타선, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2020, OB/두산, 시즌, 야탑고 출신, 보상 선수 모음, 홍익대 출신",
정스업,SEA,1,sk,[2011],0,"[""CF""]",L,R,O,1024,224,85,43,95,111,24,105,337,Do dream! Let’s go V4!,"선구안, 변칙타순","2011, SK/SSG, 시즌, 화순고 출신",
박경수,SEA,1,kt,[2024],0,"[""B2""]",R,R,O,1024,229,90,43,88,108,24,105,337,GREAT MAGIC WINNING KT,"직구 공략, 슬랩 히터, VS 언더, 변칙타순","2024, KT 위즈, 시즌, 베테랑의 힘, 거액 계약 (타자), 1차 지명, FA, 성남고 출신, 통산 2000경기 클럽",
장에업,SEA,1,doosan,[2024],0,"[""C""]",R,R,O,1024,227,85,43,88,108,24,66,383,247 TEAM DOOSAN,"도루 저지, 야전사령관, 투수 리드, 인사이드 워크, 친화력, VS 좌투, 변칙타순","2024, OB/두산, 시즌, 경기고 출신",
류승민,SEA,1,samsung,[2024],0,"[""RF""]",L,L,O,1024,224,85,43,95,111,24,105,337,WIN OR WOW,"VS 좌투, 변칙타순","2024, 삼성 라이온즈, 시즌, 광주일고 출신",
김민수,SEA,1,lotte,[2021],0,"[""B2""]",R,R,O,1023,230,117,56,99,58,25,67,371,Time to WIN,"하위타선, 적극성, 7번, 하이볼 히터","2021, 롯데 자이언츠, 시즌, 동명이인5, 제물포고 출신, 고춧가루 부대",
이동수,SEA,1,sk,[2001],0,"[""B1""]",R,R,O,1023,238,93,47,100,116,26,66,337,불같은 패기! 뜨거운 감동!,"5번, OPS형 타자, 직구 공략, 클린업, 파워","2001, SK/SSG, 시즌, 대구고 출신, 전설의 92학번, 고춧가루 부대",
구윤,SEA,1,pacific,[1994],0,"[""RF""]",L,L,O,1023,225,74,56,111,68,24,76,389,돌풍 돌핀스! 태풍 태평양!,"7번, 작전 수행, VS 언더","1994, 삼청태현, 시즌, 1차 지명, 경북고 출신, 이영민 타격상, 트레이드, 중앙대 출신",
박정태,SEA,1,lotte,[2003],0,"[""B2""]",R,R,O,1023,243,82,56,100,121,22,62,337,"힘찬 도약, 다시 뛰는 자이언츠!!","VS 언더, 변칙타순","2003, 롯데 자이언츠, 시즌, 1차 지명, 동래고 출신, 남두오성, 박마호 트리오, 경성대 출신, FA, 고춧가루 부대",
조용호,SEA,1,binggrae,[1987],0,"[""LF""]",L,L,O,1023,250,95,38,96,102,24,73,345,1987 빙그레 이글스,"강견, 작전 수행, 변칙타순","1987, 빙그레/한화, 시즌, 북일고 출신, 동명이인33, 한양대 출신, 고춧가루 부대",
김충민,SEA,1,sbw,[1996],0,"[""C""]",R,R,O,1023,230,90,38,89,92,28,65,391,1996 쌍방울 레이더스,"VS 좌투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","1996, 쌍방울 레이더스, 시즌, 동산고 출신, 인하대 출신",
정상호,SEA,1,sk,[2001],0,"[""C""]",R,R,O,1023,222,114,43,89,87,24,65,379,불같은 패기! 뜨거운 감동!,"VS 언더, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2001, SK/SSG, 시즌, 2000 청소년대표팀, 거액 계약 (타자), 1차 지명, 황금세대 1982, 동산고 출신, 고춧가루 부대",
김강현,SEA,1,lotte,[2020],0,"[""C""]",L,R,O,1023,224,85,43,92,105,24,66,384,드라이브 투 윈,"타격 전략, 9번, 하위타선, VS 우투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2020, 롯데 자이언츠, 시즌, 청원고 출신",
김대진,SEA,1,ob,[1987],0,"[""LF""]",R,R,O,1023,222,93,56,96,125,24,70,337,1987 OB 베어스,"갭 히터, OPS형 타자, VS 우투, 변칙타순","1987, OB/두산, 시즌, 경북고 출신, 트레이드, 연세대 출신",
김사훈,SEA,1,lotte,[2014],0,"[""C""]",R,R,O,1023,227,85,43,88,108,24,66,382,거인의 근성을 깨워라,"8번, 하위타선, VS 좌투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2014, 롯데 자이언츠, 시즌, 부산고 출신, 고춧가루 부대",
김시앙,SEA,1,kiwoom,[2023],0,"[""C""]",R,R,O,1023,253,77,34,90,94,24,58,393,함께 더 높게,"9번, 하위타선, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2023, 히어로즈, 시즌, 광주동성고 출신, 고춧가루 부대",
김종민,SEA,1,nc,[2018],0,"[""C""]",R,R,O,1023,224,85,43,88,108,24,66,385,항해,"배드볼히터, 9번, 하위타선, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2018, NC 다이노스, 시즌, 대전고 출신, 트레이드, 단국대 출신, 고춧가루 부대",
김준태,SEA,1,lotte,[2019],0,"[""C""]",L,R,O,1023,211,85,34,107,99,24,72,391,원팀 자이언츠,"8번, 작전 수행, 하위타선, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2019, 롯데 자이언츠, 시즌, 경남고 출신, 고춧가루 부대",
김태민,SEA,1,lg,[1995],0,"[""B2""]",R,R,O,1023,216,104,51,75,107,22,62,386,해냈다 V2! 또 해낸다! V3!,"갭 히터, 변칙타순","1995, MBC/LG, 시즌",
문규현,SEA,1,lotte,[2019],0,"[""B3""]",R,R,O,1023,240,85,38,83,117,24,69,367,원팀 자이언츠,"배드볼히터, 7번, 작전 수행, 하위타선","2019, 롯데 자이언츠, 시즌, 군산상고 출신, FA, 고춧가루 부대",
박트에,SEA,1,samsung,[2022],0,"[""CF""]",R,R,O,1023,237,82,34,81,110,27,74,378,ONE TEAM! ONE BODY!! 渾然1體,"작전 수행, 하위타선, VS 언더","2022, 삼성 라이온즈, 시즌, 경기고 출신",
박영태,SEA,1,lotte,[1987],0,"[""SS""]",R,R,O,1023,225,87,38,100,102,24,68,379,1987 롯데 자이언츠,"VS 좌투, 변칙타순","1987, 롯데 자이언츠, 시즌, 1차 지명, 마산용마고 출신, 동아대 출신, 1982 국가대표팀",
박흥식,SEA,1,lg,[1991],0,"[""CF""]",L,L,O,1023,216,74,38,118,124,26,61,366,1991 LG 트윈스,"강견, 선구안, 변칙타순","1991, MBC/LG, 시즌, 1차 지명, 신일고 출신, 한양대 출신, 고춧가루 부대",
서성종,SEA,1,lg,[2010],0,"[""C""]",R,R,O,1023,224,85,43,89,111,24,66,381,"근성의 LG, 팀워크의 트윈스","대응력, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2010, MBC/LG, 시즌, 광주일고 출신, 고춧가루 부대",
김스업,SEA,1,lotte,[2017],0,"[""B1""]",R,R,O,1023,233,89,34,102,107,19,60,379,도약 2017,"내야 수비, VS 우투, 변칙타순","2017, 롯데 자이언츠, 시즌, 장충고 출신, 고려대 출신",
송산,SEA,1,kia,[2006],0,"[""C""]",R,R,O,1023,229,90,38,92,106,24,62,382,신화창조! 도전 2006! 최강 KIA,"작전 수행, VS 언더, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2006, 해태/KIA, 시즌, 2000 청소년대표팀, 부경고 출신, 단국대 출신",
김태형,SEA,1,doosan,[2001],0,"[""C""]",R,R,O,1023,229,85,43,88,108,24,66,380,승리의 두산 베어스! 팬과 함께 V3!,"VS 언더, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2001, OB/두산, 시즌, 신일고 출신, 단국대 출신, 동명이인73",
예터렉,SEA,1,kiwoom,[2021],0,"[""CF""]",L,L,O,1023,195,104,43,100,100,22,72,387,"One Team, One Dream!","작전 수행, 하위타선","2021, 히어로즈, 시즌, 경남고 출신",
오재일,SEA,1,nexen,[2009],0,"[""B1""]",L,L,O,1023,216,103,38,90,105,24,69,378,Go for the Championship!,"번트, 변칙타순","2009, 히어로즈, 시즌, 현대의 유산1, 야탑고 출신, 고춧가루 부대",
윤요섭,SEA,1,sk,[2008],0,"[""C""]",R,R,O,1023,225,85,43,88,110,24,66,382,Fan First! Happy Baseball!,"직구 공략, VS 좌투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2008, SK/SSG, 시즌, 충암고 출신, 단국대 출신",
이대형,SEA,1,lg,[2003],0,"[""CF""]",L,L,O,1023,232,104,38,82,103,31,74,359,변화와 도전! 신바람 1등 LG!,"작전 수행, VS 우투, 변칙타순","2003, MBC/LG, 시즌, 빅5, 광주일고 출신, 고춧가루 부대",
이영재,SEA,1,samsung,[1991],0,"[""C""]",R,R,O,1023,225,85,43,89,110,24,66,381,1991 삼성 라이온즈,"번트, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","1991, 삼성 라이온즈, 시즌, 1차 지명, 경북고 출신, 동국대 출신",
채로젝,SEA,1,doosan,[2009],0,"[""C""]",R,R,O,1023,224,80,38,87,111,24,65,394,2009 Challenge! Hustle Doo!,"적극성, 배드볼히터, 8번, 작전 수행, 하위타선, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2009, OB/두산, 시즌, 휘문고 출신, 트레이드, 연세대 출신",
전상렬,SEA,1,doosan,[2008],0,"[""RF""]",L,L,O,1023,229,76,47,93,105,24,67,382,2008 Jump! Hustle Doo!,"강견, 변칙타순","2008, OB/두산, 시즌, 대구상원고 출신, 트레이드, FA",
전의산,SEA,1,ssg,[2023],0,"[""B1""]",R,L,O,1023,222,97,64,114,61,21,75,369,"NO LIMITS, AMAZING LANDERS","8번, 갭 히터, 하위타선, VS 우투, 공갈포","2023, SK/SSG, 시즌, 경남고 출신",
정형식,SEA,1,samsung,[2014],0,"[""CF""]",L,R,O,1023,217,71,43,101,104,28,71,388,Start! BE Legend!,7번,"2014, 삼성 라이온즈, 시즌, 광주진흥고 출신",
최진행,SEA,1,hanwha,[2020],0,"[""LF""]",R,R,O,1023,237,68,98,102,72,24,41,381,팬 더 플레임즈,"지명타자, 외야 수비, VS 우투, 변칙타순","2020, 빙그레/한화, 시즌, 덕수고 출신, FA, 고춧가루 부대",
한상훈,SEA,1,hanwha,[2005],0,"[""B2""]",L,R,O,1023,237,81,34,100,85,26,68,392,믿음! 도전! 승리! 감동의 이글스!,"9번, VS 우투","2005, 빙그레/한화, 시즌, 신일고 출신, 경희대 출신",
김인트,SEA,1,nc,[2020],0,"[""RF""]",L,R,O,1023,229,77,47,101,121,24,63,361,스트롱거 투게더,"선구안, 컨택터, 대응력, 외야 수비, 슬랩 히터, VS 언더, 변칙타순","2020, NC 다이노스, 시즌, 장충고 출신, 고려대 출신",
정영기,SEA,1,lotte,[1986],0,"[""SS""]",R,R,O,1022,262,69,30,82,139,30,70,340,1986 롯데 자이언츠,"하위타선, 하이볼 히터","1986, 롯데 자이언츠, 시즌, 충암고 출신, 트레이드, 영남대 출신, 실업야구 출신, 고춧가루 부대",
안스업,SEA,1,lg,[1997],0,"[""B1""]",R,R,O,1022,217,116,68,95,96,24,69,337,폭발적인 힘! 질주하는 무적LG!,"파워, 작전 수행, VS 좌투, 공갈포, 변칙타순","1997, MBC/LG, 시즌, 배재고 출신, 건국대 출신",
김호령,SEA,1,kia,[2022],0,"[""CF""]",R,R,O,1022,251,81,47,92,94,26,56,375,포효하라 Always KIA TIGERS,"변화구 공략, 작전 수행, 하위타선","2022, 해태/KIA, 시즌, 군산상고 출신, 동국대 출신",
강종필,SEA,1,sbw,[1997],0,"[""LF""]",R,R,O,1022,221,95,60,102,63,26,69,386,"폭풍질주, 정상돌격","갭 히터, VS 우투, 변칙타순","1997, 쌍방울 레이더스, 시즌, 대구상원고 출신, 계명대 출신",
길홍규,SEA,1,ob,[1991],0,"[""B1""]",R,R,O,1022,261,85,34,86,120,22,69,345,1991 OB 베어스,"번트, 변칙타순","1991, OB/두산, 시즌, 신일고 출신, 고려대 출신, 고춧가루 부대",
길홍규,SEA,1,ob,[1988],0,"[""B1""]",R,R,O,1022,233,80,81,92,104,26,69,337,1988 OB 베어스,"파워, VS 우투, 변칙타순","1988, OB/두산, 시즌, 신일고 출신, 고려대 출신, 고춧가루 부대",
송재박,SEA,1,ob,[1990],0,"[""LF""]",R,R,O,1022,238,84,30,113,104,26,80,347,1990 OB 베어스,"강견, 변칙타순","1990, OB/두산, 시즌, 재일교포, 고춧가루 부대",
최터스,SEA,1,samsung,[2021],0,"[""B3""]",R,R,O,1022,237,96,47,92,110,25,68,347,ONE TEAM! ONE BODY!!,"직구 공략, 갭 히터, VS 좌투, 변칙타순","2021, 삼성 라이온즈, 시즌, 설악고 출신",
국해성,SEA,1,doosan,[2020],0,"[""RF""]",S,R,O,1022,237,74,64,89,101,24,67,366,두산 2020,"적극성, 외야 수비, 하위타선, VS 좌투","2020, OB/두산, 시즌, 인천고 출신",
공필성,SEA,1,lotte,[2000],0,"[""B3""]",R,R,O,1022,232,84,38,102,69,27,60,410,큰 롯데 센 거인 새천년 새도약,"작전 수행, 변칙타순","2000, 롯데 자이언츠, 시즌, 1차 지명, 마산용마고 출신, 경성대 출신",
김민수,SEA,1,samsung,[2018],0,"[""C""]",R,R,O,1022,225,85,43,88,107,24,63,387,뉴라이온즈 18,"하위타선, VS 우투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2018, 삼성 라이온즈, 시즌, 대구상원고 출신, 보상 선수 모음, 영남대 출신, 동명이인5",
김블인,SEA,1,kiwoom,[2023],0,"[""B1""]",R,R,O,1022,233,89,51,113,54,24,70,388,함께 더 높게,"8번, 하위타선, VS 우투","2023, 히어로즈, 시즌, 제물포고 출신, 고춧가루 부대",
김형남,SEA,1,hyundai,[1996],0,"[""C""]",R,R,O,1022,224,85,43,88,105,24,66,387,막강 현대! 최강 유니콘스!,"번트, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","1996, 삼청태현, 시즌, 부경고 출신, 단국대 출신",
문규현,SEA,1,lotte,[2003],0,"[""B3""]",R,R,O,1022,213,108,43,88,93,24,70,383,"힘찬 도약, 다시 뛰는 자이언츠!!","9번, 하위타선, VS 좌투, VS 언더","2003, 롯데 자이언츠, 시즌, 군산상고 출신, 고춧가루 부대",
박대온,SEA,1,nc,[2015],0,"[""C""]",R,R,O,1022,233,87,43,84,105,22,64,384,전력질주,"9번, 하위타선, VS 좌투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2015, NC 다이노스, 시즌, 휘문고 출신",
박정환,SEA,1,samsung,[1984],0,"[""C""]",R,R,O,1022,230,82,43,84,103,24,68,388,1984 삼성 라이온즈,"VS 우투, VS 언더, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","1984, 삼성 라이온즈, 시즌, 경북고 출신, 한양대 출신",
신스컬,SEA,1,kiwoom,[2022],0,"[""SS""]",R,R,O,1022,209,95,38,103,83,24,71,399,BE THE HEROES,"타격 전략, 8번, 작전 수행, 하위타선, VS 우투","2022, 히어로즈, 시즌, 대구고 출신",
안경현,SEA,1,sk,[2009],0,"[""B1""]",R,R,O,1022,229,87,47,81,116,24,65,373,Fan First! Happy Baseball!,"적극성, 작전 수행, VS 언더, 변칙타순","2009, SK/SSG, 시즌, 연세대 출신, 원주고 출신, 통산 1500경기 클럽",
오대석,SEA,1,lotte,[1990],0,"[""SS""]",R,R,O,1022,225,67,34,108,107,24,75,382,800만의 희망 - 롯데 V2를 향해 달린다,"작전 수행, 하위타선, VS 언더","1990, 롯데 자이언츠, 시즌, 대구상원고 출신, 트레이드, 한양대 출신, 고춧가루 부대",
유강남,SEA,1,lg,[2011],0,"[""C""]",R,R,O,1022,224,85,43,88,111,24,66,381,팀워크와 근성의 LG! 승리의 트윈스!,"번트, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2011, MBC/LG, 시즌, 서울고 출신, 고춧가루 부대",
윤찬,SEA,1,lg,[1995],0,"[""B3""]",L,L,O,1022,224,85,43,93,111,24,105,337,해냈다 V2! 또 해낸다! V3!,"선구안, VS 좌투, 변칙타순","1995, MBC/LG, 시즌",
이블스,SEA,1,pacific,[1993],0,"[""SS""]",R,R,O,1022,232,85,34,87,119,24,66,375,1993 태평양 돌핀스,"작전 수행, 하위타선","1993, 삼청태현, 시즌, 인천고 출신, 고춧가루 부대",
정렉컬,SEA,1,nc,[2022],0,"[""C""]",R,R,O,1022,225,85,43,88,111,24,66,380,"거침없이 가자, hands UP!","배드볼히터, 9번, 슬랩 히터, 하위타선, VS 우투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2022, NC 다이노스, 시즌, 청주기계공고 출신, 트레이드",
정이렉,SEA,1,kt,[2018],0,"[""SS""]",R,R,O,1022,240,100,51,89,99,29,66,348,승리의 위즈,"번트, 작전 수행, 변칙타순","2018, KT 위즈, 시즌, 1차 지명, 부산고 출신, 고춧가루 부대",
정젝이,SEA,1,haitai,[1997],0,"[""C""]",R,R,O,1022,219,82,43,90,105,24,67,392,꿈을 심는 해태! 용맹스런 타이거즈!,"8번, VS 좌투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1997, 해태/KIA, 시즌, 1차 지명, 광주일고 출신, 연세대 출신",
이창진,SEA,1,lotte,[2014],0,"[""B3""]",R,R,O,1022,224,93,43,89,107,24,105,337,거인의 근성을 깨워라,"4번, 6번, 직구 공략, 게스히팅","2014, 롯데 자이언츠, 시즌, 인천고 출신, 이영민 타격상, 건국대 출신, 고춧가루 부대",
이트인,SEA,1,lotte,[2023],0,"[""SS""]",R,L,O,1022,242,74,56,102,74,29,71,374,THE POWER OF ONE,"하위타선, VS 우투","2023, 롯데 자이언츠, 시즌, 충암고 출신, 트레이드",
최젝나,SEA,1,lotte,[2009],0,"[""LF""]",R,R,O,1022,222,85,43,92,112,26,105,337,Together we can make it!,"9번, 하위타선, VS 언더","2009, 롯데 자이언츠, 시즌, 거액 계약 (타자), 대전고 출신, 트레이드, 단국대 출신",
장규현,SEA,1,hanwha,[2021],0,"[""C""]",L,R,O,1022,227,90,43,87,105,24,62,384,THIS IS OUR WAY,"변화구 공략, 직구 공략, 하위타선, VS 좌투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2021, 빙그레/한화, 시즌, 인천고 출신, 고춧가루 부대",
정종수,SEA,1,nexen,[2008],0,"[""C""]",R,R,O,1022,225,85,43,89,110,24,66,380,Go for the Championship!,"배드볼히터, 슬랩 히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2008, 히어로즈, 시즌, 선린인터넷고 출신, 한양대 출신, 고춧가루 부대",
